observableId	simulationConditionId	time	measurement	preequilibrationConditionId
Free_IL6_obs	TH17	25.0	20.22379136064929	preeq_ss
pSMAD3_obs	TH17	25.0	91.22039899832114	preeq_ss
STAT3d_active_obs	TH17	25.0	49.8886205675022	preeq_ss
S3S4_complex_obs	TH17	25.0	46.4017213404985	preeq_ss
S3STAT3d_complex_obs	TH17	25.0	46.99672577407327	preeq_ss
PKA_active	TH17	25.0	41.93801668896834	preeq_ss
Free_TGFb_obs	TH17	30.0	1.0269057718501964	preeq_ss
IL6R_Active	TH17	30.0	78.23224075768574	preeq_ss
Free_IL6_obs	TH17	30.0	19.18905007030331	preeq_ss
pSMAD3_obs	TH17	30.0	94.70770594730268	preeq_ss
STAT3d_active_obs	TH17	30.0	49.261006011188464	preeq_ss
S3S4_complex_obs	TH17	30.0	48.27729364105676	preeq_ss
S3STAT3d_complex_obs	TH17	30.0	48.33014188557892	preeq_ss
PKA_active	TH17	30.0	37.77087397552313	preeq_ss
Free_TGFb_obs	TH17	35.0	1.0045244890813938	preeq_ss
IL6R_Active	TH17	35.0	74.16546071801494	preeq_ss
Free_IL6_obs	TH17	35.0	21.77266785512644	preeq_ss
pSMAD3_obs	TH17	35.0	107.58584747295338	preeq_ss
STAT3d_active_obs	TH17	35.0	47.69657480630786	preeq_ss
S3S4_complex_obs	TH17	35.0	47.09047220541962	preeq_ss
S3STAT3d_complex_obs	TH17	35.0	44.46503526810884	preeq_ss
PKA_active	TH17	35.0	38.75690982300266	preeq_ss
Free_TGFb_obs	TH17	40.0	1.015780250179517	preeq_ss
IL6R_Active	TH17	40.0	77.74985119919144	preeq_ss
Free_IL6_obs	TH17	40.0	18.63349648227409	preeq_ss
pSMAD3_obs	TH17	40.0	95.26367597199481	preeq_ss
STAT3d_active_obs	TH17	40.0	44.47467397518294	preeq_ss
S3S4_complex_obs	TH17	40.0	47.430208374650725	preeq_ss
S3STAT3d_complex_obs	TH17	40.0	45.46197663164775	preeq_ss
PKA_active	TH17	40.0	38.87938575304509	preeq_ss
Free_TGFb_obs	TH17	45.0	0.9561569610916206	preeq_ss
IL6R_Active	TH17	45.0	72.98306124773474	preeq_ss
Free_IL6_obs	TH17	45.0	17.638876127365382	preeq_ss
pSMAD3_obs	TH17	45.0	91.32649280452988	preeq_ss
STAT3d_active_obs	TH17	45.0	55.129538728145405	preeq_ss
S3S4_complex_obs	TH17	45.0	44.76238963087916	preeq_ss
S3STAT3d_complex_obs	TH17	45.0	45.39844652179452	preeq_ss
PKA_active	TH17	45.0	43.60467097429997	preeq_ss
Free_TGFb_obs	TH17	50.0	1.1452533584620204	preeq_ss
IL6R_Active	TH17	50.0	69.03319756146433	preeq_ss
Free_IL6_obs	TH17	50.0	18.982396051781073	preeq_ss
pSMAD3_obs	TH17	50.0	100.27852754712904	preeq_ss
STAT3d_active_obs	TH17	50.0	54.13229303206689	preeq_ss
S3S4_complex_obs	TH17	50.0	45.49326613072058	preeq_ss
S3STAT3d_complex_obs	TH17	50.0	47.45427917202707	preeq_ss
PKA_active	TH17	50.0	41.48891719417413	preeq_ss
Free_TGFb_obs	TH17	55.0	1.021738303723331	preeq_ss
IL6R_Active	TH17	55.0	71.9495174235991	preeq_ss
Free_IL6_obs	TH17	55.0	19.20906798670934	preeq_ss
pSMAD3_obs	TH17	55.0	91.8367932087328	preeq_ss
STAT3d_active_obs	TH17	55.0	49.232574810619525	preeq_ss
S3S4_complex_obs	TH17	55.0	47.22390016727471	preeq_ss
S3STAT3d_complex_obs	TH17	55.0	48.60725776725383	preeq_ss
PKA_active	TH17	55.0	38.82782700354655	preeq_ss
Free_TGFb_obs	TH17	60.0	1.023576926127257	preeq_ss
IL6R_Active	TH17	60.0	77.04172374943737	preeq_ss
Free_IL6_obs	TH17	60.0	19.488752746021692	preeq_ss
pSMAD3_obs	TH17	60.0	100.36252891834212	preeq_ss
STAT3d_active_obs	TH17	60.0	49.958535313497784	preeq_ss
S3S4_complex_obs	TH17	60.0	47.865331008253584	preeq_ss
S3STAT3d_complex_obs	TH17	60.0	46.319118163839335	preeq_ss
PKA_active	TH17	60.0	40.56872407287583	preeq_ss
Free_TGFb_obs	TH17	65.0	0.9951356700793256	preeq_ss
IL6R_Active	TH17	65.0	81.0031308834441	preeq_ss
Free_IL6_obs	TH17	65.0	20.859777916979905	preeq_ss
pSMAD3_obs	TH17	65.0	100.53720419574609	preeq_ss
STAT3d_active_obs	TH17	65.0	47.925191662628194	preeq_ss
S3S4_complex_obs	TH17	65.0	45.20478078301932	preeq_ss
S3STAT3d_complex_obs	TH17	65.0	50.91655330542661	preeq_ss
PKA_active	TH17	65.0	40.46141073811857	preeq_ss
Free_TGFb_obs	TH17	70.0	1.0240071701695805	preeq_ss
IL6R_Active	TH17	70.0	66.93226023317324	preeq_ss
Free_IL6_obs	TH17	70.0	20.235226327569634	preeq_ss
pSMAD3_obs	TH17	70.0	100.87900422651188	preeq_ss
STAT3d_active_obs	TH17	70.0	47.05982568719209	preeq_ss
S3S4_complex_obs	TH17	70.0	46.739751369600555	preeq_ss
S3STAT3d_complex_obs	TH17	70.0	48.6892014940088	preeq_ss
PKA_active	TH17	70.0	40.041514621567	preeq_ss
Free_TGFb_obs	TH17	75.0	0.9853914407098222	preeq_ss
IL6R_Active	TH17	75.0	72.94923577322992	preeq_ss
Free_IL6_obs	TH17	75.0	19.094821739704308	preeq_ss
pSMAD3_obs	TH17	75.0	99.39222444986098	preeq_ss
STAT3d_active_obs	TH17	75.0	53.492233209606745	preeq_ss
S3S4_complex_obs	TH17	75.0	41.725763638653056	preeq_ss
S3STAT3d_complex_obs	TH17	75.0	47.48698346317105	preeq_ss
PKA_active	TH17	75.0	40.289215562987096	preeq_ss
Free_TGFb_obs	TH17	80.0	1.014799699484355	preeq_ss
IL6R_Active	TH17	80.0	71.96506856456372	preeq_ss
Free_IL6_obs	TH17	80.0	17.63984942608719	preeq_ss
pSMAD3_obs	TH17	80.0	100.25853566060651	preeq_ss
STAT3d_active_obs	TH17	80.0	54.12967343037311	preeq_ss
S3S4_complex_obs	TH17	80.0	44.198019270033235	preeq_ss
S3STAT3d_complex_obs	TH17	80.0	50.13200689495454	preeq_ss
PKA_active	TH17	80.0	39.28073855369542	preeq_ss
Free_TGFb_obs	TH17	85.0	0.9969337827085576	preeq_ss
IL6R_Active	TH17	85.0	69.46828631993677	preeq_ss
Free_IL6_obs	TH17	85.0	19.015071077993124	preeq_ss
pSMAD3_obs	TH17	85.0	105.0533433445008	preeq_ss
STAT3d_active_obs	TH17	85.0	51.2778864950905	preeq_ss
S3S4_complex_obs	TH17	85.0	52.015684907968804	preeq_ss
S3STAT3d_complex_obs	TH17	85.0	50.885664426506054	preeq_ss
PKA_active	TH17	85.0	40.81353539806703	preeq_ss
Free_TGFb_obs	TH17	90.0	1.0871967263083897	preeq_ss
IL6R_Active	TH17	90.0	74.93820781213468	preeq_ss
Free_IL6_obs	TH17	90.0	20.13906551807364	preeq_ss
pSMAD3_obs	TH17	90.0	97.17903175972778	preeq_ss
STAT3d_active_obs	TH17	90.0	49.992099763789355	preeq_ss
S3S4_complex_obs	TH17	90.0	46.20027738025479	preeq_ss
S3STAT3d_complex_obs	TH17	90.0	50.43443859888559	preeq_ss
PKA_active	TH17	90.0	37.58387004380357	preeq_ss
Free_TGFb_obs	TH17	95.0	1.039117517120883	preeq_ss
IL6R_Active	TH17	95.0	72.62965920809343	preeq_ss
Free_IL6_obs	TH17	95.0	20.470970537117783	preeq_ss
pSMAD3_obs	TH17	95.0	102.34527492895924	preeq_ss
STAT3d_active_obs	TH17	95.0	54.362120168124996	preeq_ss
S3S4_complex_obs	TH17	95.0	49.61869462514373	preeq_ss
S3STAT3d_complex_obs	TH17	95.0	44.2793308011478	preeq_ss
PKA_active	TH17	95.0	39.80305652735656	preeq_ss
Free_TGFb_obs	TH17	100.0	0.9413996403702592	preeq_ss
IL6R_Active	TH17	100.0	71.42843007833716	preeq_ss
Free_IL6_obs	TH17	100.0	20.799706390966413	preeq_ss
pSMAD3_obs	TH17	100.0	101.78639654345928	preeq_ss
STAT3d_active_obs	TH17	100.0	48.08506065689275	preeq_ss
S3S4_complex_obs	TH17	100.0	45.44331747496704	preeq_ss
S3STAT3d_complex_obs	TH17	100.0	48.13548023389813	preeq_ss
PKA_active	TH17	100.0	37.507478235956235	preeq_ss
